longitude,latitude
-70.1553308,-2.6557067
-70.1556449,-2.6638726
-70.1575293,-2.6726666
-70.1622404,-2.6833451
-70.160356,-2.6908828
-70.1521946,-2.6946207
-70.1424743,-2.6985131
-70.1355443,-2.7037598
-70.1283206,-2.7034457
-70.1220392,-2.7018754
-70.1145014,-2.6971643
-70.1113607,-2.6883702
-70.1072778,-2.6770636
-70.1069637,-2.6663852
-70.104137,-2.66136
-70.0987978,-2.6557067
-70.0918882,-2.6538223
-70.0862349,-2.6535082
-70.0808957,-2.6550786
-70.073358,-2.6648148
-70.0677047,-2.6754933
-70.0664484,-2.6886843
-70.0673906,-2.7025035
-70.0702172,-2.7147523
-70.069275,-2.7285715
-70.0673906,-2.7420766
-70.0655062,-2.7518128
-70.0610063,-2.7560589
-70.0588269,-2.7572705
-70.0607895,-2.7595156
-70.0613932,-2.7606855
-70.0622578,-2.7621841
-70.0628098,-2.7633464
-70.0637564,-2.7663918
-70.0672148,-2.7738273
-70.0691745,-2.7779198
-70.0728058,-2.7870845
-70.0740739,-2.7903699
-70.0756302,-2.792272
-70.0769559,-2.7931367
-70.0783969,-2.7935401
-70.0795058,-2.7940946
-70.0803093,-2.7949165
-70.3356787,-3.1975078
-70.5027398,-3.46281
-70.7132451,-3.7954642
-70.7131922,-3.7965153
-70.7079849,-3.7938806
-70.7064157,-3.7932179
-70.7004581,-3.7921721
-70.6929008,-3.7922271
-70.6886533,-3.7929977
-70.6851229,-3.7939884
-70.6805444,-3.797291
-70.6708909,-3.8064829
-70.6640507,-3.8156747
-70.6556659,-3.8273432
-70.6525216,-3.8300402
-70.648936,-3.831251
-70.6433094,-3.8322968
-70.6358073,-3.8323518
-70.6313391,-3.8319666
-70.6272019,-3.832627
-70.6247747,-3.8344984
-70.6231523,-3.8378962
-70.6214199,-3.8400081
-70.6188229,-3.8404839
-70.6164535,-3.8434839
-70.6153101,-3.8416547
-70.6108117,-3.8357148
-70.6046932,-3.8295623
-70.5972154,-3.8217009
-70.588715,-3.8179383
-70.5819137,-3.8169095
-70.5774927,-3.8165654
-70.5696683,-3.8203186
-70.5604816,-3.8271454
-70.5553758,-3.8343162
-70.5502659,-3.8479777
-70.5441361,-3.8606137
-70.5403908,-3.867102
-70.530755,-3.8757303
-70.5237168,-3.8800726
-70.5148733,-3.88075
-70.49991,-3.878007
-70.4781463,-3.8728676
-70.4717602,-3.8707873
-70.4665852,-3.8691016
-70.4533255,-3.8629429
-70.445547,-3.8566047
-70.4416245,-3.8540356
-70.4381312,-3.8515265
-70.4341916,-3.8479982
-70.4291791,-3.8426973
-70.4244584,-3.8375932
-70.4199008,-3.8324292
-70.4148196,-3.8281987
-70.4077986,-3.8262889
-70.3960742,-3.8264088
-70.3897055,-3.8264345
-70.3850707,-3.825895
-70.378539,-3.82336
-70.3718553,-3.8189826
-70.3599479,-3.8059303
-70.3598447,-3.805821
-70.3547467,-3.8020591
-70.3476065,-3.800345
-70.3377426,-3.8023862
-70.3311968,-3.8049087
-70.3244753,-3.8074987
-70.3094956,-3.8112549
-70.3023271,-3.8147709
-70.2840035,-3.8237643
-70.268549,-3.8433419
-70.2633987,-3.8610069
-70.2592843,-3.8751466
-70.2542988,-3.8843632
-70.2476113,-3.8967262
-70.2204323,-3.9127592
-70.2164855,-3.915434
-70.1871865,-3.9237855
-70.18032,-3.9306359
-70.1743637,-3.9540547
-70.1729659,-3.9595504
-70.1609668,-3.9874468
-70.1403245,-4.0173458
-70.1263169,-4.0352059
-70.1134166,-4.0473807
-70.0998553,-4.0562848
-70.0916671,-4.0622436
-70.0815562,-4.068913
-70.0724066,-4.0754625
-70.0618737,-4.0826986
-70.0540475,-4.1009664
-70.0517298,-4.1060012
-70.0405877,-4.124819
-70.0244011,-4.1438431
-70.0085476,-4.1554045
-69.9836593,-4.180907
-69.96934,-4.1955281
-69.9617038,-4.204037
-69.9525351,-4.2168706
-69.9496948,-4.2232302
-69.9479257,-4.2316872
-69.9484518,-4.2336586
-69.948611,-4.239167
-69.9489295,-4.2455651
-69.949525,-4.2508775
-69.9500711,-4.256845
-69.9498471,-4.2627432
-69.9413552,-4.2892369
-69.9519982,-4.3111477
-69.9725975,-4.3344272
-69.9918236,-4.3539404
-69.9933591,-4.3589509
-69.9956002,-4.3662642
-69.9918236,-4.3748223
-70.0038821,-4.3744164
-70.0137969,-4.3744164
-70.0224723,-4.3727688
-70.028256,-4.3702973
-70.0336265,-4.3641185
-70.038997,-4.3529966
-70.0410626,-4.3410507
-70.0431282,-4.3324001
-70.0464331,-4.3295165
-70.0546954,-4.3253971
-70.0675021,-4.3245732
-70.0720463,-4.3225135
-70.0761775,-4.319218
-70.0794825,-4.3142746
-70.0790693,-4.3105671
-70.0757644,-4.3052118
-70.071478,-4.3035652
-70.0580004,-4.3076835
-70.0513905,-4.3068596
-70.0464331,-4.3052118
-70.0414757,-4.3015042
-70.0394101,-4.2977966
-70.0418888,-4.294089
-70.0476724,-4.2932651
-70.0526299,-4.294501
-70.056761,-4.2957368
-70.0621315,-4.294501
-70.0670889,-4.2903814
-70.0716332,-4.2866737
-70.0770038,-4.2858498
-70.080481,-4.2864092
-70.0842419,-4.2879491
-70.0894697,-4.2901139
-70.0939415,-4.2899694
-70.0951809,-4.2887335
-70.0984768,-4.2860711
-70.0998798,-4.2810692
-70.0998705,-4.2807963
-70.0996271,-4.273639
-70.099564,-4.2705076
-70.1001977,-4.2666088
-70.1022039,-4.2611317
-70.1050957,-4.256188
-70.1088138,-4.2545401
-70.113358,-4.255364
-70.1156803,-4.2572809
-70.1162499,-4.2619557
-70.1154236,-4.2677233
-70.1141843,-4.272255
-70.113358,-4.2759627
-70.1154236,-4.2821422
-70.1174892,-4.2858498
-70.1207941,-4.2866737
-70.1257515,-4.2862618
-70.1327795,-4.2812558
-70.1373188,-4.2780225
-70.1414123,-4.2735656
-70.1476467,-4.2704077
-70.1513648,-4.2706071
-70.1550828,-4.2730789
-70.1588009,-4.2780225
-70.1604534,-4.2874558
-70.1654108,-4.293677
-70.1691288,-4.2977966
-70.1716075,-4.3023281
-70.1720206,-4.3064476
-70.1695419,-4.3097432
-70.1654108,-4.3125481
-70.1600955,-4.315164
-70.1530631,-4.3191795
-70.1512289,-4.3231944
-70.1513648,-4.3278687
-70.1549933,-4.3319198
-70.1578748,-4.3336017
-70.1610454,-4.3336017
-70.1669185,-4.3326649
-70.1728812,-4.3333787
-70.1773912,-4.3365194
-70.1785172,-4.3419637
-70.1779356,-4.3507112
-70.1821801,-4.35715
-70.1868929,-4.3608231
-70.1919398,-4.3617913
-70.1966972,-4.3609437
-70.1990864,-4.3591755
-70.2017651,-4.3554682
-70.2015176,-4.349612
-70.2013834,-4.3429214
-70.2018203,-4.3400826
-70.2021372,-4.3367557
-70.2025913,-4.3319881
-70.2067262,-4.3220163
-70.2108536,-4.3174515
-70.212093,-4.3089193
-70.2121265,-4.3050225
-70.2125061,-4.3002683
-70.2132523,-4.2986868
-70.2145717,-4.2974868
-70.2173647,-4.2982767
-70.2182897,-4.3023281
-70.2179974,-4.3071093
-70.2187029,-4.3126269
-70.2211816,-4.3155105
-70.2244865,-4.3171583
-70.2294439,-4.3167463
-70.2418374,-4.3130388
-70.2560606,-4.3097995
-70.2629064,-4.3056237
-70.2673367,-4.3000485
-70.2695162,-4.2965607
-70.2682177,-4.2949534
-70.2648701,-4.2928451
-70.2616106,-4.2926694
-70.2567096,-4.2920292
-70.2517522,-4.2899694
-70.2472079,-4.2866737
-70.2455555,-4.2825541
-70.2455555,-4.2796704
-70.2459297,-4.2748361
-70.2499821,-4.2710586
-70.2549154,-4.2702679
-70.2594082,-4.2720249
-70.263901,-4.2757146
-70.2710367,-4.2798435
-70.2751772,-4.2816005
-70.2816052,-4.2865943
-70.2840175,-4.2874938
-70.2888085,-4.2879347
-70.2902374,-4.2861333
-70.289759,-4.284202
-70.2860409,-4.2817302
-70.2843884,-4.2776105
-70.2838985,-4.2722006
-70.2886557,-4.2692137
-70.3005,-4.2648395
-70.3046312,-4.2619557
-70.3100017,-4.2533042
-70.3091755,-4.2487724
-70.307523,-4.2454765
-70.3033918,-4.2421806
-70.2990637,-4.2400562
-70.2951295,-4.2388847
-70.2839753,-4.2372368
-70.2802067,-4.2346147
-70.2786048,-4.230233
-70.2812258,-4.2146917
-70.2848016,-4.2067491
-70.286131,-4.2031032
-70.2881065,-4.197685
-70.2881065,-4.1894447
-70.2881065,-4.1799684
-70.286454,-4.1742001
-70.2876934,-4.1655476
-70.2930639,-4.1606033
-70.296782,-4.1589552
-70.2999261,-4.1589552
-70.3021525,-4.1589552
-70.307523,-4.1577191
-70.3116542,-4.1544229
-70.3149591,-4.1490664
-70.3186772,-4.144534
-70.3228083,-4.1420618
-70.3265264,-4.1420618
-70.3294182,-4.144534
-70.3298769,-4.1482597
-70.3296482,-4.1511266
-70.3281788,-4.1659597
-70.3281788,-4.171728
-70.3314838,-4.1754362
-70.3389199,-4.1799684
-70.3432076,-4.1779334
-70.3457903,-4.1763579
-70.3491619,-4.1735846
-70.357097,-4.1647236
-70.360402,-4.1585432
-70.3624675,-4.1544229
-70.3645331,-4.1470063
-70.3674249,-4.1428859
-70.3724088,-4.1386798
-70.3727955,-4.1383535
-70.3765135,-4.1354692
-70.3802316,-4.133409
-70.384494,-4.1337736
-70.3879041,-4.1349513
-70.3942775,-4.1379414
-70.4000612,-4.1387655
-70.4079104,-4.1379414
-70.4157596,-4.1367053
-70.4222479,-4.1339676
-70.4300652,-4.1312301
-70.4365073,-4.132082
-70.4412243,-4.1354703
-70.4423367,-4.1379672
-70.4426102,-4.1403654
-70.4413729,-4.14371
-70.440377,-4.1446049
-70.4345147,-4.1494888
-70.4312695,-4.1568761
-70.4334744,-4.1619291
-70.43629,-4.1642004
-70.4409598,-4.1638995
-70.4446778,-4.1614274
-70.4508746,-4.1585432
-70.4541795,-4.1606033
-70.4562451,-4.1659597
-70.4583107,-4.1729641
-70.4632681,-4.1758482
-70.4669861,-4.1762602
-70.4715304,-4.1709039
-70.473596,-4.1634875
-70.477314,-4.1597792
-70.481659,-4.1597535
-70.4853494,-4.1613205
-70.4872289,-4.1634875
-70.4901207,-4.1684318
-70.4901207,-4.1754362
-70.4897076,-4.1824405
-70.4930125,-4.1931529
-70.4963174,-4.198097
-70.5041666,-4.200981
-70.5078847,-4.198921
-70.5103634,-4.197273
-70.5132552,-4.1939769
-70.5132552,-4.1898568
-70.5120159,-4.1853246
-70.5049929,-4.1766722
-70.5029273,-4.1606033
-70.5058191,-4.1552469
-70.5103634,-4.1482424
-70.5149077,-4.1432979
-70.519452,-4.1387655
-70.52317,-4.1375294
-70.5314324,-4.1457701
-70.5351504,-4.1457701
-70.5384554,-4.1420618
-70.5417603,-4.1400016
-70.547957,-4.1367053
-70.5529144,-4.1408257
-70.551262,-4.144122
-70.5429996,-4.1498905
-70.5409341,-4.1535988
-70.5413472,-4.1585432
-70.5450652,-4.1606033
-70.5496095,-4.1606033
-70.55498,-4.1610153
-70.5578718,-4.1667837
-70.5578718,-4.17214
-70.5558063,-4.1791444
-70.5520882,-4.1919168
-70.5529144,-4.198921
-70.5553931,-4.2046891
-70.5586981,-4.2075731
-70.562003,-4.2104571
-70.5657211,-4.2116931
-70.5735703,-4.2116931
-70.5756359,-4.2083971
-70.5756359,-4.2051011
-70.5731572,-4.201805
-70.5694391,-4.1964489
-70.5669604,-4.1919168
-70.5644817,-4.1865607
-70.5611768,-4.1774963
-70.5657211,-4.1758482
-70.5719178,-4.1746121
-70.5785277,-4.1807924
-70.5843113,-4.1853246
-70.5905081,-4.1865607
-70.5979442,-4.1877967
-70.6045541,-4.1910928
-70.6119902,-4.1927408
-70.6194263,-4.1939769
-70.6252099,-4.1915048
-70.628928,-4.1877967
-70.6322329,-4.1828525
-70.6338854,-4.1787323
-70.6355378,-4.17214
-70.6347116,-4.1647236
-70.6214919,-4.1470063
-70.6181869,-4.1391775
-70.6190132,-4.1325849
-70.6206656,-4.1280524
-70.6268624,-4.1280524
-70.6425608,-4.1280524
-70.6479313,-4.1301126
-70.6512363,-4.1354692
-70.6516494,-4.1412377
-70.6516494,-4.1486544
-70.6516494,-4.156071
-70.65041,-4.1634875
-70.6528887,-4.1655476
-70.6545412,-4.1630755
-70.6553674,-4.1548349
-70.6582593,-4.1490664
-70.6632167,-4.14371
-70.6661653,-4.1427368
-70.6686468,-4.1433555
-70.6707146,-4.1456242
-70.6715418,-4.1487179
-70.670301,-4.1526366
-70.6676128,-4.1584114
-70.6661653,-4.1639799
-70.6667857,-4.1695484
-70.6715418,-4.1885222
-70.6721621,-4.1957403
-70.6762979,-4.201721
-70.6793997,-4.2056394
-70.6814675,-4.207908
-70.6845693,-4.207908
-70.68581,-4.2064643
-70.6866372,-4.2015148
-70.6878779,-4.1924406
-70.6913933,-4.1887284
-70.6961494,-4.186666
-70.7151738,-4.1891409
-70.7209638,-4.1893471
-70.7271674,-4.1858411
-70.7313031,-4.1835725
-70.7352321,-4.1784166
-70.7395746,-4.1711983
-70.7439171,-4.166661
-70.74888,-4.1625362
-70.7538429,-4.1602675
-70.7590125,-4.1594426
-70.7623211,-4.1600613
-70.767284,-4.1627424
-70.7722469,-4.166661
-70.7840337,-4.1843975
-70.7865152,-4.1862536
-70.7906509,-4.1881097
-70.7931323,-4.1868723
-70.7962341,-4.1846037
-70.7980952,-4.1823351
-70.8005767,-4.1825413
-70.8024377,-4.1843975
-70.8027019,-4.1864397
-70.8032649,-4.1907907
-70.8047124,-4.193678
-70.8123155,-4.1947912
-70.8162595,-4.1971303
-70.8190897,-4.1984721
-70.8212553,-4.2023397
-70.824248,-4.2101328
-70.8249775,-4.2120325
-70.8274589,-4.214301
-70.8307675,-4.2149197
-70.8338693,-4.2151259
-70.8403468,-4.2157744
-70.8458051,-4.2187222
-70.8475173,-4.2223439
-70.8479308,-4.2254372
-70.8479308,-4.2293555
-70.8460697,-4.2320364
-70.8411069,-4.2312115
-70.8377983,-4.2285306
-70.8326286,-4.2229625
-70.82932,-4.2206941
-70.8253911,-4.2198692
-70.8222893,-4.2194567
-70.8196111,-4.2199767
-70.8170427,-4.2223585
-70.8155385,-4.2254699
-70.816768,-4.2300473
-70.8247707,-4.2359546
-70.8268386,-4.2386355
-70.8274589,-4.2439972
-70.8280793,-4.2495651
-70.8315947,-4.2547206
-70.8367643,-4.2561641
-70.8402797,-4.2555455
-70.8423476,-4.2538957
-70.8502055,-4.2479154
-70.8593041,-4.2481216
-70.8624059,-4.25039
-70.8644738,-4.2524522
-70.8648873,-4.2555455
-70.8638534,-4.2590511
-70.8597177,-4.2658562
-70.8568227,-4.2687432
-70.8489648,-4.2710115
-70.8480846,-4.2716259
-70.844829,-4.2738985
-70.844829,-4.2790538
-70.8481376,-4.283178
-70.851653,-4.283178
-70.8576498,-4.2840028
-70.8620774,-4.285378
-70.8673688,-4.289158
-70.8752267,-4.2908077
-70.8779149,-4.2932822
-70.8799828,-4.3017366
-70.8781217,-4.3075103
-70.876881,-4.3120467
-70.8754335,-4.3194699
-70.8766469,-4.3235541
-70.8807667,-4.3262929
-70.8915814,-4.3238964
-70.8972462,-4.3257793
-70.9027394,-4.3302298
-70.9099492,-4.3507701
-70.9123524,-4.3589861
-70.9168156,-4.3618959
-70.9248837,-4.3560762
-70.9300336,-4.3557339
-70.9343251,-4.3591572
-70.9356984,-4.3684001
-70.9356984,-4.3738772
-70.9336384,-4.3802102
-70.9356984,-4.384318
-70.9387883,-4.3841469
-70.9402806,-4.382611
-70.9441098,-4.3786698
-70.9494313,-4.3773005
-70.9599026,-4.3805525
-70.9662541,-4.380039
-70.9714039,-4.3755889
-70.9746655,-4.3591572
-70.9818753,-4.3514548
-70.9909733,-4.3461486
-70.9959515,-4.3463197
-70.9993847,-4.3507701
-70.990115,-4.3598419
-70.9875401,-4.3730214
-70.9878834,-4.3808948
-70.9938916,-4.3865431
-71.002818,-4.3896239
-71.0100278,-4.3879124
-71.0153493,-4.384318
-71.0194691,-4.384318
-71.023074,-4.3916778
-71.0326871,-4.3990376
-71.0378369,-4.4021183
-71.0440167,-4.4000645
-71.0467633,-4.394074
-71.045905,-4.3873989
-71.0435017,-4.3791832
-71.0440167,-4.3752465
-71.0495099,-4.3699405
-71.0522565,-4.3695982
-71.055518,-4.3726791
-71.0558613,-4.3855161
-71.0596379,-4.3903086
-71.0769757,-4.3976683
-71.0817822,-4.3964702
-71.0843571,-4.3928759
-71.077834,-4.3856873
-71.0766324,-4.3796967
-71.0798939,-4.3750754
-71.0841855,-4.3737061
-71.1061581,-4.3776428
-71.109763,-4.3814083
-71.1101063,-4.3858585
-71.1068448,-4.4010914
-71.109763,-4.4077664
-71.1149129,-4.4111895
-71.120406,-4.4087934
-71.1291607,-4.3915067
-71.1361989,-4.3855161
-71.1447819,-4.3815795
-71.1502751,-4.3834622
-71.1526784,-4.3862008
-71.1483868,-4.3974972
-71.1489018,-4.4016049
-71.1518201,-4.4057126
-71.1562832,-4.4057126
-71.1585148,-4.4029741
-71.1579999,-4.3957856
-71.1602315,-4.3923625
-71.1636647,-4.3923625
-71.1693295,-4.3954433
-71.1787709,-4.394074
-71.1851224,-4.3968125
-71.1870106,-4.4002356
-71.1861523,-4.4127299
-71.1875256,-4.4182067
-71.1904439,-4.4233413
-71.1942204,-4.4247105
-71.1978253,-4.4240259
-71.2002286,-4.4209452
-71.2052067,-4.4060549
-71.2069234,-4.3981818
-71.1985119,-4.3884258
-71.1988553,-4.3824353
-71.2026318,-4.3798679
-71.2119015,-4.3778139
-71.2155064,-4.3790121
-71.2179097,-4.3824353
-71.2196263,-4.3932182
-71.2191113,-4.402803
-71.2213429,-4.407253
-71.2261494,-4.4086222
-71.229411,-4.4041722
-71.2264927,-4.3952721
-71.2275227,-4.388597
-71.2297543,-4.3856873
-71.2345608,-4.3844892
-71.241599,-4.3903086
-71.2453755,-4.3923625
-71.2532719,-4.3903086
-71.2642583,-4.385345
-71.2697514,-4.3850027
-71.2757596,-4.3882547
-71.2791928,-4.3920201
-71.2810811,-4.3974972
-71.2803944,-4.4014337
-71.2783345,-4.4014337
-71.2687214,-4.3942452
-71.2651166,-4.394074
-71.2620267,-4.3962991
-71.2616833,-4.3997222
-71.2673482,-4.4058837
-71.2688931,-4.411703
-71.2625416,-4.4218009
-71.2625416,-4.4272777
-71.2640866,-4.4307007
-71.271468,-4.4353217
-71.2778195,-4.4421675
-71.2845143,-4.4433655
-71.2922391,-4.4409695
-71.2985905,-4.4308718
-71.3045987,-4.4199183
-71.3095769,-4.4159818
-71.3138684,-4.4154683
-71.3183316,-4.4166664
-71.3209065,-4.4200894
-71.3212498,-4.4248816
-71.3143834,-4.4346371
-71.3045987,-4.4413118
-71.3021954,-4.4454193
-71.3009938,-4.4510671
-71.3075169,-4.4628759
-71.3114651,-4.4645873
-71.3121518,-4.4601376
-71.3114651,-4.4503825
-71.3148984,-4.4437078
-71.3198765,-4.4413118
-71.3334378,-4.4418252
-71.3397893,-4.4430233
-71.3423642,-4.4401138
-71.3416775,-4.4324122
-71.3444241,-4.4281334
-71.3502606,-4.4272777
-71.3559254,-4.4336102
-71.3627919,-4.4353217
-71.368285,-4.4330968
-71.3792714,-4.4257374
-71.3857945,-4.4257374
-71.390601,-4.4284757
-71.3955055,-4.4309321
-71.3959909,-4.4318925
-71.3978108,-4.4354928
-71.4002141,-4.445077
-71.4055356,-4.4473019
-71.4093121,-4.4502113
-71.4146336,-4.4596242
-71.4206418,-4.4681812
-71.4256199,-4.4705772
-71.4269932,-4.4661275
-71.4309414,-4.4627047
-71.4335164,-4.4596242
-71.433688,-4.4551745
-71.4321431,-4.4496979
-71.4295682,-4.4461039
-71.4254483,-4.443879
-71.4166936,-4.4435367
-71.4122304,-4.4407984
-71.412402,-4.4384023
-71.4149769,-4.4370331
-71.4199551,-4.4390869
-71.4237317,-4.4390869
-71.4299115,-4.4317276
-71.4343747,-4.428818
-71.4384945,-4.4305295
-71.4384945,-4.4353217
-71.433688,-4.443879
-71.4338597,-4.4479865
-71.4369496,-4.4502113
-71.4451893,-4.4502113
-71.4498242,-4.4490133
-71.4517125,-4.4466173
-71.4515408,-4.4431944
-71.4499959,-4.4397715
-71.4501675,-4.4346371
-71.4515408,-4.4329256
-71.4539441,-4.4332679
-71.4594372,-4.4402849
-71.4637288,-4.4414829
-71.4736851,-4.4349794
-71.4786633,-4.4349794
-71.4795216,-4.4378889
-71.4764317,-4.4445636
-71.4779767,-4.4527785
-71.4807232,-4.4577416
-71.4855298,-4.4584262
-71.4906796,-4.4538053
-71.4941128,-4.448671
-71.500636,-4.4433655
-71.5042409,-4.4390869
-71.5071591,-4.4390869
-71.5100773,-4.4404561
-71.5104207,-4.4447347
-71.5073308,-4.447473
-71.5075024,-4.4550033
-71.5054425,-4.4616779
-71.4992627,-4.4656141
-71.4954861,-4.4717751
-71.4929112,-4.4784495
-71.4930829,-4.4837548
-71.4942845,-4.4870063
-71.4977177,-4.4870063
-71.5030392,-4.4786207
-71.5147122,-4.4755402
-71.5179738,-4.4709194
-71.5166005,-4.4659564
-71.5178021,-4.4633893
-71.520377,-4.4633893
-71.5236386,-4.466641
-71.5270718,-4.4664698
-71.533595,-4.464245
-71.5370282,-4.4644161
-71.5401181,-4.4664698
-71.5404614,-4.4692081
-71.5361699,-4.4786207
-71.5366849,-4.4834125
-71.5402897,-4.4835836
-71.5464696,-4.4781073
-71.5529927,-4.4779361
-71.5581425,-4.4791341
-71.5602025,-4.4813589
-71.5595158,-4.4827279
-71.554881,-4.4827279
-71.5526494,-4.4846104
-71.5524777,-4.4880331
-71.5583142,-4.4911136
-71.5615758,-4.494194
-71.5662106,-4.5046331
-71.5732487,-4.5121628
-71.5883549,-4.5237995
-71.5962514,-4.5292755
-71.6129025,-4.5301311
-71.6199406,-4.528591
-71.630927,-4.5203769
-71.6335019,-4.5152431
-71.6345318,-4.509767
-71.6286954,-4.5083979
-71.6211423,-4.5025795
-71.6170224,-4.4914558
-71.6127308,-4.4817011
-71.6120442,-4.4762247
-71.6118725,-4.471604
-71.6154774,-4.4686946
-71.618739,-4.4686946
-71.6250905,-4.4731443
-71.6276654,-4.476567
-71.628352,-4.4799898
-71.6252621,-4.4844393
-71.6252621,-4.48906
-71.6276654,-4.4917981
-71.6352185,-4.4950497
-71.6444882,-4.5025795
-71.6503247,-4.5039485
-71.6515263,-4.5024083
-71.6486081,-4.4931672
-71.6492947,-4.4875197
-71.6475781,-4.4818723
-71.649638,-4.4763959
-71.6547879,-4.4724597
-71.6592511,-4.4731443
-71.661826,-4.4755402
-71.661826,-4.477765
-71.6561612,-4.4847816
-71.6553029,-4.4912847
-71.6566762,-4.499328
-71.6590794,-4.5020661
-71.6700657,-4.5066866
-71.6745289,-4.5077134
-71.6760739,-4.5017238
-71.683627,-4.5012104
-71.6874035,-4.4984723
-71.6916951,-4.499328
-71.6982182,-4.5065155
-71.7081746,-4.5116494
-71.717101,-4.5065155
-71.7232808,-4.4996702
-71.727229,-4.4984723
-71.7346104,-4.4988146
-71.7392453,-4.4955631
-71.7407902,-4.48153
-71.7466267,-4.4714329
-71.7510899,-4.4688658
-71.7541798,-4.4693792
-71.7553815,-4.4714329
-71.7498883,-4.4781073
-71.7488583,-4.4828991
-71.7510899,-4.4936806
-71.7553815,-4.4989857
-71.7663678,-4.5044619
-71.7704877,-4.5046331
-71.770831,-4.5008682
-71.7710026,-4.4945363
-71.7747792,-4.4876909
-71.7833623,-4.4842682
-71.7897137,-4.4851238
-71.790572,-4.4876909
-71.7849072,-4.4923115
-71.7833623,-4.4957342
-71.7850789,-4.4979589
-71.7924603,-4.4972744
-71.7946919,-4.4936806
-71.7934903,-4.4875197
-71.7945202,-4.485295
-71.7967518,-4.485295
-71.7981251,-4.4888888
-71.8065365,-4.491627
-71.8104848,-4.4940228
-71.8111714,-4.496761
-71.8061932,-4.5034351
-71.8084248,-4.5060021
-71.8130597,-4.503264
-71.823016,-4.5020661
-71.8269642,-4.4979589
-71.8309125,-4.4972744
-71.8338307,-4.4986434
-71.8345173,-4.5012104
-71.8303975,-4.5049753
-71.8278226,-4.5104515
-71.8300542,-4.5152431
-71.8334874,-4.5167833
-71.8360623,-4.5159276
-71.8364056,-4.5082268
-71.8386372,-4.5061732
-71.8412121,-4.5063444
-71.8436154,-4.5092536
-71.8484219,-4.5095958
-71.8522276,-4.5112323
-71.8535988,-4.5113229
-71.8567153,-4.5115287
-71.8590649,-4.5142163
-71.8619832,-4.5241417
-71.8642148,-4.527222
-71.867648,-4.5280776
-71.8707379,-4.5219171
-71.879321,-4.516441
-71.8851575,-4.5169544
-71.8849858,-4.5207192
-71.8863591,-4.5236284
-71.887904,-4.5219171
-71.8901356,-4.51781
-71.8928822,-4.5160988
-71.9031819,-4.5159276
-71.9073018,-4.516441
-71.9088559,-4.5181945
-71.9088969,-4.5196266
-71.9084865,-4.5204859
-71.9059417,-4.5226954
-71.9022477,-4.523882
-71.900729,-4.5236774
-71.8968708,-4.5226954
-71.8941619,-4.5234319
-71.8921507,-4.5262961
-71.8902626,-4.5277691
-71.8871022,-4.5301832
-71.8856599,-4.5329484
-71.8853652,-4.5336916
-71.8850337,-4.5354184
-71.8851166,-4.5368273
-71.8854896,-4.5380293
-71.8858487,-4.5387338
-71.886802,-4.5394936
-71.8879624,-4.5400601
-71.8890675,-4.5403777
-71.8901036,-4.5403501
-71.8910154,-4.5399909
-71.8915956,-4.5395627
-71.8921444,-4.5387988
-71.8927145,-4.5377254
-71.893875,-4.5342994
-71.8948005,-4.5326832
-71.8954084,-4.5318957
-71.8962649,-4.5310944
-71.8971075,-4.5306109
-71.8985404,-4.5301087
-71.9001466,-4.5298927
-71.9013485,-4.5298236
-71.9040837,-4.5304314
-71.9084905,-4.5310116
-71.9107285,-4.5310944
-71.9125657,-4.5309702
-71.9140991,-4.5306524
-71.9146736,-4.5304293
-71.9169449,-4.5295473
-71.9174759,-4.5294488
-71.9179119,-4.5293677
-71.9185334,-4.5294644
-71.9190861,-4.5297959
-71.9194176,-4.5302379
-71.9209096,-4.5333738
-71.92207,-4.5363854
-71.9222081,-4.5375319
-71.9220976,-4.5382503
-71.9219349,-4.5385184
-71.9218627,-4.5386371
-71.9214484,-4.5388443
-71.919915,-4.5392312
-71.9195127,-4.5395934
-71.919439,-4.5398418
-71.919321,-4.5402396
-71.9193347,-4.5407783
